state_id,State,Year,GunRights,AlcoholFreedom,CannabisFreedom,TravelFreedom,GamingFreedom,Malumprohibitum,EducationalFreedom,TobaccoFreedom,AssetForfeiture,IncarcerationandArrests,MarriageFreedom,CampaignFinanceFreedom,PERSONALFREEDOM,abortionfreedom
22,Massachusetts,2000,-.0469357318808104,.0031618295358265,-.0056962143506679,.0029595491998562,-.0141903357894006,-.0035187280357579,-.0095024642931048,.0122901855647748,-.0038141351357358,.1135991781917902,-.0120888129069983,-.0006902842837558,.0355740358160161,-.137307446465716
23,Michigan,2000,.0054652257661203,-.0018824585452218,-.0070041865356975,.0031044099863846,-.0094762215582995,-.0043249409069556,-.0139405159230474,.0115101875652343,-.0044709063142821,-.0188730733068605,-.00191529352125,-.0001603732547741,-.0419681465486492,.0499927206116131
24,Minnesota,2000,-.0322769331254099,-.0077931526086119,-.0057159029318861,.0053653112990912,-.0137181969296042,-.0031682007004545,.0081530074125506,.017906932193492,.0048333020908361,.0718666120577916,-.0171106535066505,-.0001867737168664,.0281553515342779,-.1610515389402473
25,Mississippi,2000,.0133306746033262,-.0049910389431597,-.0089681553924192,.0039596632413556,.0534371399162282,-.0042006467753047,-.0016041713422864,.0242758245071611,.0060326091422947,-.0829104383900604,-.017454027222866,.0008651052057779,-.0182274614499528,.0429591797536311
26,Missouri,2000,-.0595193113852117,.0188083874225475,-.0141821267053454,.0032836462375562,-.0047468085118442,-.0030439065688036,-.0009966144731576,.0206297099550721,.0122486726588888,-.0431103499387786,-.00191529352125,.0008651052057779,-.0716788896245486,.3787492767736789
27,Montana,2000,.0129293236060589,-.021488006053607,-.015490098890375,.0051099651906776,.0252827840588187,-.0039297034523534,-.0008560458580818,.0207663295352984,-.0099485151707528,.0233621029982165,-.0022157455229386,-.0001353809904218,.0333870094505398,-.2204879851609272
28,Nebraska,2000,-.0585598543980665,.010626776376717,-.0068253697142915,.0036355662036555,-.0141474140748736,-.0034167889637564,-.0151320763704584,.0175567600331743,.0041283454413956,-.0255127875021817,-.0452447643361976,.000924458017109,-.1319671492877746,.0259849011497011
29,Nevada,2000,.0105149895606098,.0172822103680242,.0066760720249881,.0036355662036555,.2568476598279629,.0066844788692049,-.0233521212237994,.0210050054606795,-.0074996425102987,-.0554374317109037,-.0017865283776692,.0001035172771006,.2346737757695545,-.0915425406164464
30,New Hampshire,2000,.0230846354287517,-.0005827044532223,-.0100551813044942,.0072485015239608,-.0145766312201431,-.0025243749825504,-.0088264472893054,.0144362923899962,-.0002285558606002,.0691804192336496,-.00191529352125,-.0001367368085861,.0751039231362066,-.1340047082331964
31,New Jersey,2000,-.0463084462343237,.0073869903846569,-.0099011595238677,.0004969158288729,.0074178856147531,-.0053192939601631,-.0019149782076046,.0119780912359553,.0043206907904671,-.019744295302822,.0034499207946177,-.0005758261879559,-.048713504767414,-.1923566262475219
32,New Mexico,2000,-.0555196874050608,.0114418072583047,-.0088792879543833,.0023232347819943,-.0109219278792196,-.0017052855969946,.0004750638136849,.0241643282722244,-.0038338420225554,.0550080539378171,.0035786859381985,.0008577890044381,.0169889321484482,-.1926175487163798
33,New York,2000,-.0358264827346734,.0046152687587991,-.0017722977955791,.0004969158288729,-.0141474140748736,-.004162553753662,-.0047496891913934,-.0273548186205732,-.0036477181440968,.0126168710849028,.0035357642236716,-.000294395153207,-.0706905495718122,-.1853202808710171
34,North Carolina,2000,.0096858835033535,-.0080695584839955,-.0042000951457921,.0011729328326722,-.015014102541283,-.0043249409069556,.0000970844651321,.0268835997276369,.0120430728348859,.0096100699196174,-.0115308306181481,-.0002333271174117,.016119788469712,-.0435269016926225
35,North Dakota,2000,.012627074880611,.0106251829656576,-.009207023452727,.0041098511491782,-.0143620226475084,-.0042006467753047,-.0232516844118063,.0191996226157347,.0119756900704184,.0307483892903609,-.0017865283776692,.0008651052057779,.0373430105127232,.4725298215467724
36,Ohio,2000,-.0579651154423509,.000559049644457,-.000807537309519,.0047858681529775,-.0141474140748736,-.0036653772270583,-.0026780726397505,.0226598425681037,-.0060287778726012,-.0046834052224826,-.0017865283776692,-.0006820362024158,-.064439504003183,.0189513602917191
37,Oklahoma,2000,.0089406055597097,-.0121769225981516,-.015490098890375,.0023232347819943,-.0145766312201431,-.0031753543195424,-.0040069289215046,.0237631320844589,-.0143240487115868,-.0856790197712841,-.0173252620792852,-.0004296805912926,-.1321569746770026,-.0912788136290657
38,Oregon,2000,.018485441518671,-.0077482893058435,.015564421643443,.0024283929825853,.0248106451990224,-.0022361116472307,-.0031743013118251,.0107364248411604,.0159453059873443,-.0003792570194081,-.00191529352125,.0008651052057779,.0733824845724469,-.2277852530062899
39,Pennsylvania,2000,.0205836781509217,-.037059190713896,-.007158208316324,.0036355662036555,-.0141474140748736,-.0030215515091542,.0174973329257816,.0218073978362105,-.0014582034024847,-.0003873995177578,-.00191529352125,.0008651052057779,-.000758180733393,.0505173700678517
40,Rhode Island,2000,-.0427573535119008,-.0051221662119814,-.0141821267053454,.0060413283028906,.0001434412072248,-.004997381101211,-.0243902901939198,.0129422265370023,-.004901769294048,.0775267136100327,.0035786859381985,-.0000629108992628,.0038183976776798,-.0435269016926225
41,South Carolina,2000,.0087053238368346,-.001807591899608,-.0113631534895238,.0041098511491782,-.0145848853960136,-.0024295895296368,-.0082676065661647,.026972701586583,-.0108188309163021,-.041080629907777,-.011573752332675,-.0002651369172446,-.0624033003823498,.0505173700678517
42,South Dakota,2000,.013204256361177,.0107285786849514,-.0092607758776429,.0041098511491782,.029177459776417,-.0030439065688036,-.0070613990836713,.0212668530989197,.0071655747336335,-.0752542484825372,-.0017865283776692,-.0000574591578004,-.0108117437438478,.026245823618559
43,Tennessee,2000,.0122197785867067,-.0103876944891543,-.0126243876880661,.0036355662036555,-.0159344431508511,-.0038277643803519,-.0123557389184264,.0254794130704576,-.0127523297647458,.003862116921908,.0035786859381985,-.0000180147146595,-.0191248123853287,.0499927206116131
44,Texas,2000,.0110536754263131,.0106011777580488,-.0135191818992345,.0000720289480778,-.0137181969296042,-.0028829501393276,-.0027355340850735,.0161525733759949,-.0097286099596565,-.0817634033131931,-.0116595957617289,.0008651052057779,-.0972629113736057,-.1615761883964859
45,Utah,2000,.0194742127610648,-.07532804714599,-.0070041865356975,.0047858681529775,-.0159773648653781,-.0027729632458523,-.0033391206956086,.0122915459042946,.0442798446215528,.0134968525651799,-.0142134377760819,.0008577890044381,-.0234490072551008,.0268988679221729
46,Vermont,2000,.0440723381563502,-.022080863384975,-.0070041865356975,.0026076292337569,-.015014102541283,-.004162553753662,.0120098990277984,.0117264608243655,-.0010548744099144,.0732335624719314,.0277221503596032,-.0006749677434196,.121380491704854,-.2277852530062899
47,Virginia,2000,.0128964901794267,-.0141706282760892,-.015490098890375,.0032836462375562,-.0141474140748736,-.0040030280480036,-.0058860952356373,.0186989047178963,-.0019825135978944,-.0130330555578162,-.0115308306181481,.000861447105108,-.0445031760588502,-.0672709941671537
48,Washington,2000,.009703821618805,-.0278675408697846,.0098797738092729,.0162867415604716,-.0141903357894006,.0114448546911971,-.0215534331244047,.0108108232059437,.0012732488077038,.0438797034663931,-.00191529352125,-.0001510329999405,.0376013308550067,-.1855840078583978
49,West Virginia,2000,.0142353629306504,-.0016955438014005,-.0076180537558409,.0032836462375562,.0066516802309315,-.0043249409069556,-.0048194369774996,.0209669276291812,-.0023203977939469,.0752858529985202,-.0022157455229386,-.0006756635547079,.0967536877135494,-.2037774335443779
50,Wisconsin,2000,-.060410909958465,.0181214236152144,-.0084661805013536,.0067173453066899,-.01461955293467,-.0037465708037051,.0103765131814756,.0153494036635954,.0005443269173878,-.0522199089447757,.000638548493103,-.0006810306691646,-.0883965926346677,.050253643080471
51,Wyoming,2000,.0142624856497536,.0042946752246705,-.0081955249801797,.00704144234439,-.0141474140748736,-.0021108957992742,-.0107746639116833,.0254794130704576,.0166351958867345,-.0432919762667719,-.0017865283776692,.0013553415125774,-.0112384497218683,-.0437878241614804
1,Alabama,2001,-.0202046101577408,-.0252094419437963,-.015490098890375,.0011729328326722,-.0137181969296042,-.0028056910531791,-.0079203698956417,.0202311574571747,-.009835378179796,-.0365969599274367,-.0187738700894303,.000861447105108,-.1282890796720453,-.0432631747052418
2,Alaska,2001,.0107104595734726,.0006455153456799,.0473440664964036,.0067173453066899,-.015014102541283,-.0015325256960237,-.00567636900803,-.0122352753940935,-.0137190869030053,.0353410193246857,-.0037931186766645,-.000295396985168,.0484925308426637,-.1926175487163798
3,Arizona,2001,.0181796906505211,.0139646853960954,-.0070509245221847,.0047858681529775,-.0141474140748736,-.003921119109448,.0309362290484533,.0163387626772778,-.0075958464450106,-.0506200545160142,.0034713816518812,-.0004407392559514,.0039005196537238,-.2204879851609272
4,Arkansas,2001,.0077086092547841,-.0016045470364092,-.0104682887575239,.0051099651906776,-.0141474140748736,-.0042006467753047,-.0037495595907725,.0212129794321355,-.0022877656162523,-.0253864865132264,-.0237098672514442,-.0002205291389969,-.0517435508772065,.0262486281370818
5,California,2001,-.0421522716372662,.0165183825217496,.0309972184997764,-.0033338471926567,-.0137181969296042,.0253407597692945,-.0050932775161815,.0039664827505179,.0112398809550696,-.0302088754183354,.0176623734368731,-.0003200354264695,.0108985938127675,-.1855840078583978
6,Colorado,2001,-.0284776078357079,-.003675376780202,.0176025665905936,.0006031851653487,-.0063987130732352,-.003102745085801,.0001453713939749,.0239609368059242,-.0025417374267974,-.0112827022019605,.0035786859381985,-.000338144856942,-.0099262813666061,-.0988370039432863
7,Connecticut,2001,-.0367526581616905,-.002971566032722,-.0096417644668548,.0012952978120956,-.0137181969296042,-.0022024621235984,-.0042406376571038,.0172071250393559,.0207439845508255,.005607789607449,.0071733796103081,-.0006920415714152,-.0181917503229548,-.1853230853895399
8,Delaware,2001,-.0267950874260149,-.0090395830073027,-.0091603165724943,.0051099651906776,.0082846375526798,-.0042462510969896,-.0035402089281673,.023012373442193,-.0058193303496588,-.0192927274514155,-.0018294500921961,.0002154446023068,-.043100534136382,-.0677956436233923
10,Florida,2001,.0040464176675683,.0039814946074542,-.0104682887575239,.0047858681529775,-.0131563433395289,.010778137392212,.021939032901459,.0212326076990912,-.0036124683564879,-.0456063649356863,-.0189026352330111,-.0003385655806287,-.0253211077821046,-.0915397360979236
11,Georgia,2001,.0153096401741307,-.0084682791831864,-.0113631534895238,-.0033338471926567,-.0154433196865525,-.0053192939601631,-.002510516996666,.0260214962090864,-.017331072629668,-.0497196769646524,-.0040220344860441,-.0000640584435421,-.0762441166494379,-.0668788723323978
12,Hawaii,2001,-.076922626747529,.0090065284696499,.0109463690172134,.0000698447693298,-.0155052260055817,-.0036811151890515,-.0061435182185126,.0077439410587257,-.0154165039165555,.0475646883822402,.0156504181489009,.0004235000533119,-.0262637001778585,-.1926175487163798
13,Idaho,2001,.0142103522342356,-.0232059205868092,-.0083121587207271,.0067173453066899,-.0141474140748736,-.0031753543195424,.0004790877244218,.0213859952200698,.0023794268310407,-.0324177651326594,-.024139084405298,-.0000377782445365,-.0602632681679884,.4245141826229485
14,Illinois,2001,-.1097358846309433,.0109231773540871,-.0104682887575239,.0041098511491782,-.0071097668437499,-.0039368570714412,.0147679947511565,.00896325291799,-.0079384478744357,-.0627392089076071,.0008531570657377,.0008651052057779,-.1614459156417735,-.1853202808710171
15,Indiana,2001,.0145997720116962,.0031694975646192,-.006356788451044,.0023232347819943,.0035480656216474,-.0043249409069556,.0020285616188444,.0246807761334218,.0096044532784967,.0057957066483215,.0008960787802647,.0008577890044381,.0568222060857445,-.0432631747052418
16,Iowa,2001,-.0291634706915594,-.0016367496294968,-.0107492862693803,.0042547119357066,.0048677377745133,-.0045002045746073,.0146722256756183,.0201185150986504,-.0076107996235148,.0128358811556509,-.00191529352125,.0008577890044381,.002031056334769,-.0677956436233923
17,Kansas,2001,-.0558146309001051,-.0099174170196908,-.0060855402330966,.0041098511491782,-.0145766312201431,-.0034167889637564,-.0128324382103912,.0226614239450067,-.0115766034721645,.015957072638493,-.0242678495488788,-.0003704693379505,-.0961300211734991,-.0082660318492143
18,Kentucky,2001,.0146772128360437,-.0044511104763237,-.0078990512676974,.0047858681529775,-.0141474140748736,-.0043249409069556,-.0014602762943349,.0277880402350934,-.0089999116352806,-.0108321927704964,-.0090295678489514,-.000727931217418,-.0146212752682169,.4722660945593917
19,Louisiana,2001,.0101432417999314,.0151650404334392,-.0191175417329815,.0023232347819943,.0597111524895355,-.0035568210574006,-.0169754030529611,.023012373442193,.0040463545719447,-.0726376450848742,-.0216925466772623,-.000240428224207,-.0198189883106485,.0502564475989938
20,Maine,2001,.0212470138291649,-.0123324751149596,.0190284927590148,.0034338341453789,.0078311498645861,-.0036653772270583,-.0109093844431548,.0082342391054373,.0145775696360913,.1025606563678019,.0047912244540629,-.0002070424784076,.1545899008979578,-.0918034630853043
21,Maryland,2001,-.0355287703249828,.0090317162791256,-.0087472091194646,.0008210128665729,-.0028048976279804,-.003102745085801,-.0253920830109786,.0109080568517782,-.0013934488738096,-.0320848580178874,.0034928425091447,-.0003242910442718,-.0851246745985547,-.1615761883964859
22,Massachusetts,2001,-.046921144747958,.003270792761509,-.0056962143506679,.0029595491998562,-.0141903357894006,-.0035187280357579,-.0095024642931048,.0126181578135834,-.0030864768628087,.1147312149372152,-.0079933658973104,-.0006933471168795,.041977637618276,-.137307446465716
23,Michigan,2001,.0055060697381071,-.0017404252621487,-.0070041865356975,.0031044099863846,-.0085008476025764,-.0043249409069556,-.0139405159230474,.0118338443897166,-.0040099529171606,-.0202620391147534,-.0091583329925322,-.0001414003636364,-.0486383175042999,.0499927206116131
24,Minnesota,2001,-.0322710982722689,-.0076664171851081,-.0057159029318861,.0053653112990912,-.0137181969296042,-.002095157837281,.0081530074125506,.0179506398756548,.0059540564650407,.0721649906666707,-.0020011369503039,-.0001874261006887,.0459326695118672,-.1610515389402473
25,Mississippi,2001,.0134076946647872,-.0051442394999554,-.0089681553924192,.0039596632413556,.0536609608718657,-.0042006467753047,-.0016041713422864,.0243535021450368,.0050273473046871,-.0891368806626609,-.017454027222866,.0008651052057779,-.0252338474619824,.0429591797536311
26,Missouri,2001,-.0595193113852117,.0188678212167554,-.0141821267053454,.0032836462375562,-.0039609727262494,-.0030439065688036,-.0009966144731576,.0207246492902536,.0122073499644062,-.0441285445170174,-.00191529352125,-.0001425768784733,-.072805880066537,.3787492767736789
27,Montana,2001,.0129614152983343,-.0214701944672895,-.015490098890375,.0051099651906776,.0252827840588187,-.0039297034523534,-.0008560458580818,.0206805744876683,-.0078334396389464,.0184291669179617,-.0094587849942208,-.0001360905095287,.0232895481426651,-.2204879851609272
28,Nebraska,2001,-.0585598543980665,.010749092291311,-.0068253697142915,.0036355662036555,-.0141474140748736,-.0034167889637564,-.0151320763704584,.0177034844602729,-.0013790010588455,-.0183210129772877,-.0452447643361976,.0009141773118241,-.1300239616267139,.0259849011497011
29,Nevada,2001,.0105711500220918,.0175092001267153,.009281346205795,.0036355662036555,.2568476598279629,.0077575217323785,-.0248528789722339,.0209926126265987,-.0066509570342201,-.0482528362270026,-.0017865283776692,.0000878361802362,.2451396923143081,-.0915425406164464
30,New Hampshire,2001,.0230904702818926,-.0012775706596591,-.0100551813044942,.0072485015239608,-.0145766312201431,-.0025243749825504,-.0088264472893054,.0146606944549705,-.0016611077704629,.0655472540780954,-.00191529352125,-.0001610988843289,.0695492147067255,-.1340047082331964
31,New Jersey,2001,-.0462967765280417,.0075085296774605,-.0099011595238677,.0004969158288729,.0074178856147531,-.0042462510969896,-.0019149782076046,.0121598924965639,.0059060450149691,-.0101616215292889,.0074738316119967,-.0005293546662578,-.0320870413074341,-.1923566262475219
32,New Mexico,2001,-.0555196874050608,.0116828626349619,-.0088792879543833,.0023232347819943,-.0103885359754182,-.0017052855969946,.0007889288511632,.0242549521830794,-.0056025275603869,.0406607561251124,.0035786859381985,.0008577890044381,.0020518850267039,-.1919645044127659
33,New York,2001,-.0363513344599782,.0047584381109583,-.0017722977955791,.0002084819072518,-.0141474140748736,-.004162553753662,-.0047496891913934,-.0262630162659865,-.0030777578542853,.014975638358411,.0035357642236716,-.000291141226144,-.0673368820216094,-.1853202808710171
34,North Carolina,2001,.0097383971816224,-.0075981713931548,-.0042000951457921,.0011729328326722,-.015014102541283,-.0043249409069556,.0000970844651321,.0269051768492691,.0101506517922842,.0108857405430799,-.0115308306181481,-.0002378353839879,.0160440076747383,-.0435269016926225
35,North Dakota,2001,.0126562491463159,.0107166934629157,-.009207023452727,.0041098511491782,-.0143620226475084,-.0042006467753047,-.0232516844118063,.0192260686005917,.0148765577282383,.0333642968309658,-.0090295678489514,.0008651052057779,.035763876987686,.4725298215467724
36,Ohio,2001,-.0579651154423509,.0006449720363061,-.000807537309519,.0047858681529775,-.0141474140748736,-.0036653772270583,-.0026780726397505,.0226193994759011,-.0067844443205222,-.0018232962475048,-.0090295678489514,-.0002905172726434,-.0691411027179894,.0189513602917191
37,Oklahoma,2001,.0090135412239719,-.0119750826337766,-.015490098890375,.0023232347819943,-.0145766312201431,-.0031753543195424,-.0040069289215046,.0236989541584609,-.017023629472546,-.0766648739819286,-.0244967653582585,-.0005763600123817,-.1329499946460293,-.0672709941671537
38,Oregon,2001,.018094150918818,-.007175724098541,.015564421643443,.0024283929825853,.0248106451990224,-.0022361116472307,-.0031743013118251,.0103400167640724,.013294259000103,-.0016961756123485,-.00191529352125,.0008651052057779,.0691993855226266,-.2277852530062899
39,Pennsylvania,2001,.0205947643718895,-.036666407679356,-.007158208316324,.0036355662036555,-.0141474140748736,-.0030215515091542,.0174973329257816,.021777743304824,-.0015444675709799,-.0036806217653679,-.00191529352125,.0008651052057779,-.0037634524253771,.0505173700678517
40,Rhode Island,2001,-.0427340140993368,-.0065790673427066,-.0141821267053454,.0060413283028906,.0001434412072248,-.004997381101211,-.0243902901939198,.0073929915615394,-.0068550566191108,.0830914326960882,.0035786859381985,-.0000846665869231,.000425277057388,-.0435269016926225
41,South Carolina,2001,.0087344981025395,-.0013612264272716,-.0113631534895238,.0041098511491782,-.0145848853960136,-.0024295895296368,-.0082676065661647,.027002909556868,-.0121445738546915,-.0428757657979757,-.0188167918039572,-.0002676241641409,-.07226395822079,.0505173700678517
42,South Dakota,2001,.013210091214318,.0108815198389086,-.0092607758776429,.0041098511491782,.0295480096119891,-.0019708637056301,-.0070613990836713,.021245829416186,.0057285600368773,-.0714941624377144,-.0090295678489514,-.0000634573064649,-.0141563649926177,.026245823618559
43,Tennessee,2001,.012286879397828,-.0102600178408243,-.0126243876880661,.0036355662036555,-.0159344431508511,-.0038277643803519,-.0123557389184264,.0253677654768689,-.0115698077212184,-.0020182071575139,.0035786859381985,-.0000672877198473,-.0237887575605485,.0499927206116131
44,Texas,2001,.0110770148388771,.010690062307678,-.0135191818992345,-.0002520680896222,-.0137181969296042,-.0029679525710374,-.0027355340850735,.0161660730878727,-.0089206631590277,-.0719888360571029,-.0197968376368731,.0008651052057779,-.0951010149873699,-.0677956436233923
45,Utah,2001,.0195086383945966,-.0751811418628829,-.0070041865356975,.0047858681529775,-.0159773648653781,-.0027729632458523,-.0033391206956086,.0125137902571058,.0484036715670811,.0210121792917971,-.0214564772473641,.0008577890044381,-.0186493177847873,.0268988679221729
46,Vermont,2001,.0440723381563502,-.0220233344596103,-.0070041865356975,.0026076292337569,-.015014102541283,-.004162553753662,.0120098990277984,.0119163394947284,-.0017044245684675,.0727619206423878,.0277221503596032,-.000678697896842,.1205029771590625,-.2277852530062899
47,Virginia,2001,.0129256644451316,-.0139637532267316,-.015490098890375,.0032836462375562,-.0141474140748736,-.003424657944753,-.0058860952356373,.0186757233229994,-.0021491678232457,-.0141764535587611,-.0187738700894303,.000861447105108,-.0522650297330124,.0265095506059397
48,Washington,2001,.0097388307376509,-.027496611216589,.0098797738092729,.0138241081894883,-.0141903357894006,.0114448546911971,-.0215534331244047,.0111668457128742,.0025530245125606,.0449244058396447,-.00191529352125,-.0001511087692274,.0382250610718171,-.1855840078583978
49,West Virginia,2001,.0142791243292078,-.0008145734461819,-.0076180537558409,.0032836462375562,.0456526612193544,-.0043249409069556,-.0048194369774996,.0208768571572246,-.0038049796532634,.0651260185568287,-.0021442093306296,-.0006348498899401,.1250572635398605,-.2037774335443779
50,Wisconsin,2001,-.060410909958465,.018198647009671,-.0084661805013536,.0067173453066899,-.01461955293467,-.0037465708037051,.0103765131814756,.011907492961335,.0003688112603864,-.0477648850135958,-.0065973373576606,-.000696790549453,-.0947334173993451,.050253643080471
51,Wyoming,2001,.0143056635629969,.0043875663567446,-.0081955249801797,.0067173453066899,-.0141474140748736,-.0021108957992742,-.0107746639116833,.0255311981623748,.0184334789128395,-.0390761305341577,-.0017865283776692,.0013184569874586,-.0053974483887334,-.0437878241614804
1,Alabama,2002,-.0202041973368575,-.0248084224529976,-.015490098890375,.0011729328326722,-.0137181969296042,-.0028056910531791,-.0079203698956417,.0200309998903587,-.0131794317222563,-.0427434992127753,-.0260169091261301,.000861447105108,-.1448214367916779,.0505173700678517
2,Alaska,2002,.0107513288409164,-.0091403689388644,.0473440664964036,.0067173453066899,-.015014102541283,-.0015325256960237,-.00567636900803,-.0117880680968305,-.0141673925113799,.0218894386260104,-.0110361577133643,-.0003101162828718,.0180370784813726,-.1926175487163798
3,Arizona,2002,.0182003316946847,.0140249646274522,-.0070509245221847,.0047858681529775,-.0141474140748736,-.003921119109448,.0309362290484533,.0047586474122462,-.0049810846097722,-.0473298014420388,.0034713816518812,-.0004419597007706,-.0016948808713928,-.2204879851609272
4,Arkansas,2002,.0077681586671959,-.0015409142607826,-.0104682887575239,.0051099651906776,-.0141474140748736,-.0042006467753047,-.0037495595907725,.0213167882275392,-.0067977296132347,-.0251606868944213,-.0154141726036967,-.0002233841350767,-.0475078846202739,.0262486281370818
5,California,2002,-.0426477173909675,.0165756563641138,.0309972184997764,-.0033338471926567,-.0137181969296042,.0253407597692945,-.0050932775161815,.0042321111387567,.0117330378189928,-.0290996414568483,.0196743289662799,-.0003206196332965,.0143398124376593,-.1855840078583978
6,Colorado,2002,-.0284363257473808,-.0036814800259688,.0176025665905936,.0006031851653487,-.0061477858304004,-.003102745085801,.0001453713939749,.0240220008032204,.0173753335343258,-.0155498758477242,.0035786859381985,-.0003382598051531,.0060706710832338,-.0988370039432863
